id_int,id,x,y,net_type
51230,3234729483,-1.8397568,43.24847,walk
51231,3234729591,-1.8346829,43.2494567,walk
51232,3234729628,-1.8271935,43.2496329,walk
51233,3234729653,-1.8246809,43.2512419,walk
51234,3234731035,-1.8449471,43.2464042,walk
51235,3234797557,-1.7999794,43.3686892,walk
51236,3234797559,-1.8002603,43.3687052,walk
51237,3234798152,-1.7944286,43.3643841,walk
51238,3234798157,-1.793748,43.3647977,walk
51239,3234798159,-1.7941983,43.3649574,walk
51240,3234798261,-1.7941243,43.3651081,walk
51241,3234840889,-1.9115577,43.3230108,walk
51242,3234991110,-1.9043563,43.2322655,walk
51243,3234991127,-1.9055242,43.2296388,walk
51244,3234991144,-1.909618,43.2298801,walk
51245,3234991678,-1.9056504,43.2256386,walk
51246,3234991723,-1.9134328,43.22713,walk
51247,3238473303,-1.8610311,43.2118351,walk
51248,3238473331,-1.8645793,43.216027,walk
51249,3238473393,-1.867096,43.2237204,walk
51250,3238473438,-1.8753774,43.2294829,walk
51251,3238517867,-1.8592538,43.2722967,walk
51252,3240725071,-1.8057562,43.349061,walk
51253,3241505640,-2.2451157,43.087328,walk
51254,3241505645,-2.204374,43.3030723,walk
51255,3241505652,-1.7946504,43.3631349,walk
51256,3241505653,-1.7946357,43.3632045,walk
51257,3241505656,-1.7946207,43.3632724,walk
51258,3242708329,-1.858144,43.2313481,walk
51259,3242715840,-1.8574148,43.2365139,walk
51260,3242715857,-1.8573306,43.2407509,walk
51261,3243301996,-1.8959981,43.3309691,walk
51262,3243302008,-1.8976433,43.3292515,walk
51263,3243302010,-1.8979069,43.3289904,walk
51264,3243302045,-1.89283,43.3298706,walk
51265,3243318483,-1.8770231,43.3570412,walk
51266,3243318523,-1.8788099,43.3540746,walk
51267,3243370867,-1.8528708,43.2495293,walk
51268,3243370884,-1.8517372,43.2457332,walk
51269,3243376043,-1.8256072,43.250728,walk
51270,3243376058,-1.8252587,43.2528406,walk
51271,3244484947,-1.8986461,43.321024,walk
51272,3244484952,-1.8979136,43.3209172,walk
51273,3244484954,-1.897927,43.3208294,walk
51274,3244484959,-1.8984795,43.3208821,walk
51275,3244493362,-1.8986753,43.3207884,walk
51276,3244493368,-1.8982517,43.3212719,walk
51277,3244493371,-1.8982596,43.3210637,walk
51278,3244493373,-1.8987012,43.321022,walk
51279,3244493379,-1.8985856,43.3203119,walk
51280,3244493380,-1.8978873,43.3205229,walk
51281,3244493381,-1.8996946,43.3201063,walk
51282,3244493382,-1.8997733,43.3203801,walk
51283,3244493383,-1.8998617,43.3200823,walk
51284,3244493384,-1.9007407,43.320143,walk
51285,3244510717,-1.9009049,43.3199569,walk
51286,3244510718,-1.9010721,43.3197673,walk
51287,3244510722,-1.8975653,43.3212691,walk
51288,3244510723,-1.8986022,43.32049,walk
51289,3244510725,-1.8985056,43.3200275,walk
51290,3244510734,-1.899873,43.3204506,walk
51291,3244510735,-1.8998405,43.3205311,walk
51292,3245140868,-2.017303,43.0342104,walk
51293,3245140872,-2.0165818,43.0343337,walk
51294,3245140899,-2.0235066,43.0347965,walk
51295,3245140916,-2.0283738,43.0366043,walk
51296,3245140919,-2.0290531,43.036923,walk
51297,3245146881,-2.41307,43.211453,walk
51298,3245146882,-2.4136558,43.2116326,walk
51299,3245523370,-1.8984159,43.3218293,walk
51300,3245523371,-1.8987408,43.3222711,walk
51301,3245523373,-1.8983555,43.3227114,walk
51302,3245523374,-1.8986659,43.3223558,walk
51303,3245523376,-1.8995547,43.3229448,walk
51304,3245523378,-1.8981872,43.3229358,walk
51305,3245523379,-1.8979276,43.3231658,walk
51306,3245534974,-1.7954239,43.3783214,walk
51307,3245552922,-1.897977,43.3204405,walk
51308,3245552923,-1.8996913,43.320582,walk
51309,3245552925,-1.8988997,43.3208659,walk
51310,3245552928,-1.8986699,43.3203711,walk
51311,3245552930,-1.8989335,43.3207339,walk
51312,3245552931,-1.8990338,43.3210914,walk
51313,3245552937,-1.9002232,43.3215244,walk
51314,3245552938,-1.8996507,43.3214533,walk
51315,3245552939,-1.899288,43.3214655,walk
51316,3245552940,-1.8996346,43.321223,walk
51317,3245552942,-1.9003501,43.3217686,walk
51318,3245552943,-1.9000343,43.3218582,walk
51319,3245552944,-1.8997336,43.321925,walk
51320,3245552945,-1.9004772,43.3208931,walk
51321,3245552946,-1.9006495,43.3211861,walk
51322,3245552947,-1.901169,43.3203331,walk
51323,3245971726,-1.8974573,43.3201829,walk
51324,3245971727,-1.8976568,43.3205001,walk
51325,3245971729,-1.8941108,43.321811,walk
51326,3245971730,-1.8937296,43.3218361,walk
51327,3245971732,-1.8941353,43.3219796,walk
51328,3245971737,-1.8936829,43.321839,walk
51329,3245971741,-1.8935678,43.3214817,walk
51330,3245971747,-1.8937077,43.3216684,walk
51331,3245971751,-1.8934633,43.3221465,walk
51332,3245971760,-1.8929419,43.3210381,walk
51333,3245972066,-1.8935382,43.3211712,walk
51334,3245972067,-1.8929522,43.3216106,walk
51335,3245972069,-1.8924086,43.3213891,walk
51336,3245972071,-1.8983618,43.3218995,walk
51337,3245972073,-1.8976879,43.3219079,walk
51338,3245972075,-1.8983966,43.3218544,walk
51339,3245972079,-1.8967494,43.3219138,walk
51340,3245972080,-1.8975013,43.3223523,walk
51341,3245972081,-1.8974467,43.3218671,walk
51342,3245972086,-1.8978175,43.3235359,walk
51343,3245972091,-1.8983878,43.3212703,walk
51344,3245972092,-1.8983194,43.3217643,walk
51345,3245972094,-1.8961403,43.3230863,walk
51346,3245972100,-1.8940796,43.3227413,walk
51347,3245972101,-1.895377,43.3226767,walk
51348,3245972106,-1.8950735,43.3222911,walk
51349,3245972107,-1.8962482,43.3218774,walk
51350,3245972108,-1.894145,43.3220469,walk
51351,3245972109,-1.8951668,43.3216755,walk
51352,3245972110,-1.8952165,43.3219691,walk
51353,3245972111,-1.8952539,43.3222772,walk
51354,3245972120,-1.8987832,43.3254131,walk
51355,3245974489,-1.8979878,43.3206638,walk
51356,3245996949,-1.8991262,43.3216296,walk
51357,3245996952,-1.898359,43.3214499,walk
51358,3245996954,-1.8978267,43.3215641,walk
51359,3245996955,-1.9005812,43.3212285,walk
51360,3245996958,-1.8996595,43.321257,walk
51361,3245996959,-1.8952713,43.3216704,walk
51362,3245997364,-1.8951552,43.321482,walk
51363,3245997366,-1.8950477,43.3216832,walk
51364,3245997367,-1.8950759,43.3211927,walk
51365,3245997368,-1.8950431,43.320974,walk
51366,3245998546,-1.8999282,43.3195646,walk
51367,3245998549,-1.8997421,43.3191606,walk
51368,3245998550,-1.8996311,43.3198341,walk
51369,3245998551,-1.8995683,43.3196467,walk
51370,3246598045,-2.0541186,43.1814183,walk
51371,3246598046,-2.0541886,43.181427,walk
51372,3246598047,-2.0540999,43.181473,walk
51373,3246598048,-2.0541719,43.1814778,walk
51374,3246598049,-2.0541454,43.1816291,walk
51375,3246598050,-2.0541373,43.1816576,walk
51376,3246598051,-2.0505446,43.1833014,walk
51377,3246643220,-1.7913028,43.3335005,walk
51378,3246643221,-1.7912793,43.3335046,walk
51379,3246643223,-1.7911678,43.3335054,walk
51380,3246643226,-1.7901176,43.3335281,walk
51381,3246643228,-1.790217,43.333555,walk
51382,3246643229,-1.790122,43.3335612,walk
51383,3246643230,-1.7900181,43.333568,walk
51384,3246643232,-1.7921663,43.3335923,walk
51385,3246643233,-1.7924727,43.33362,walk
51386,3246643235,-1.7922623,43.3336216,walk
51387,3246643244,-1.7925874,43.3338166,walk
51388,3246643247,-1.7930487,43.3339274,walk
51389,3246643248,-1.7929172,43.3340416,walk
51390,3246643249,-1.792765,43.3341394,walk
51391,3246643250,-1.7926957,43.3342061,walk
51392,3246643254,-1.7924787,43.3344646,walk
51393,3246643257,-1.7905244,43.3344969,walk
51394,3246643258,-1.7859277,43.334493,walk
51395,3246643259,-1.7925534,43.334505,walk
51396,3246643564,-1.7924403,43.3345423,walk
51397,3246643574,-1.7912936,43.3351656,walk
51398,3246643575,-1.7916356,43.3352,walk
51399,3246643578,-1.7917562,43.3352339,walk
51400,3246643580,-1.7916391,43.3352621,walk
51401,3247365318,-2.3465975,43.2815211,walk
51402,3247365319,-2.3476555,43.2818169,walk
51403,3247366674,-2.3518774,43.2834678,walk
51404,3247366678,-2.3534164,43.284605,walk
51405,3247366701,-2.3549537,43.2858742,walk
51406,3247366702,-2.3551017,43.2861632,walk
51407,3247366703,-2.3551463,43.2862615,walk
51408,3247366875,-2.3424405,43.2956767,walk
51409,3248791636,-1.7686238,43.2982806,walk
51410,3248791675,-1.7640228,43.3011212,walk
51411,3248791678,-1.7607259,43.3032311,walk
51412,3248791684,-1.7607876,43.3037904,walk
51413,3248791691,-1.7605933,43.3043771,walk
51414,3248791704,-1.7593362,43.3054406,walk
51415,3248791714,-1.7589615,43.3055655,walk
51416,3248791719,-1.7564622,43.3056332,walk
51417,3248791723,-1.7565834,43.3057789,walk
51418,3248791730,-1.756167,43.3058066,walk
51419,3248791813,-1.7671949,43.3319191,walk
51420,3250016202,-1.893985,43.3210127,walk
51421,3250016203,-1.8940288,43.3210708,walk
51422,3250016206,-1.8941956,43.3211061,walk
51423,3250016209,-1.8943002,43.3210021,walk
51424,3250104332,-1.9006962,43.3224873,walk
51425,3250104333,-1.9000468,43.3220509,walk
51426,3250104339,-1.9028229,43.3154942,walk
51427,3250104340,-1.9029115,43.3149363,walk
51428,3250104341,-1.9024478,43.3154557,walk
51429,3250140570,-1.9001121,43.3335894,walk
51430,3250140581,-1.8978772,43.333761,walk
51431,3252006684,-2.5124876,43.1767216,walk
51432,3252006686,-2.5125323,43.176623,walk
51433,3252006687,-2.5121484,43.176369,walk
51434,3252006689,-2.5118931,43.1765563,walk
51435,3252006706,-2.5141578,43.1830088,walk
51436,3252006712,-2.5146158,43.1829392,walk
51437,3252006717,-2.5142577,43.1833411,walk
51438,3252006720,-2.5120761,43.1768145,walk
51439,3252006733,-2.5061347,43.1766975,walk
51440,3252006734,-2.5019603,43.1770032,walk
51441,3252006741,-2.4949367,43.1778671,walk
51442,3253815170,-1.8916639,43.2377658,walk
51443,3256790770,-2.1477252,43.1950672,walk
51444,3272657637,-2.1589549,43.0798898,walk
51445,3273766120,-1.7937387,43.3411496,walk
51446,3273766121,-1.7957355,43.341271,walk
51447,3273766122,-1.7956605,43.3414605,walk
51448,3273766123,-1.7956261,43.3415467,walk
51449,3273766132,-1.7914194,43.3422946,walk
51450,3273766156,-1.7910415,43.342984,walk
51451,3273766266,-1.7910915,43.3431739,walk
51452,3273766267,-1.7920683,43.3432873,walk
51453,3273766268,-1.792156,43.34331,walk
51454,3273766277,-1.7921521,43.3437064,walk
51455,3274302170,-1.9800162,43.2663148,walk
51456,3274302176,-1.9776658,43.2654271,walk
51457,3274302179,-1.9776987,43.2654867,walk
51458,3274327946,-1.9692763,43.2659417,walk
51459,3274327958,-1.969953,43.2658258,walk
51460,3274327959,-1.9704996,43.265874,walk
51461,3274329273,-1.9701783,43.2658073,walk
51462,3274329275,-1.9700823,43.2658538,walk
51463,3274329276,-1.9699736,43.2658651,walk
51464,3274329277,-1.9704234,43.2656418,walk
51465,3274329278,-1.9703655,43.2659144,walk
51466,3274329281,-1.9690867,43.2659553,walk
51467,3279356369,-1.9834092,43.3241744,walk
51468,3280869382,-2.00493,43.0249067,walk
51469,3280869384,-1.9972054,43.02515,walk
51470,3283039583,-1.9752653,43.2668909,walk
51471,3283039584,-1.9747111,43.2666812,walk
51472,3283708026,-1.9615311,43.3219531,walk
51473,3283708027,-1.9616824,43.3222518,walk
51474,3284539722,-2.1868541,43.0529106,walk
51475,3284539733,-2.1855019,43.0521553,walk
51476,3284539754,-2.1850959,43.0514976,walk
51477,3284539756,-2.1870355,43.052941,walk
51478,3284540962,-2.1839034,43.0505278,walk
51479,3284555671,-2.1856262,43.0523944,walk
51480,3284555674,-2.1856593,43.0524588,walk
51481,3284974416,-2.0740549,43.1366305,walk
51482,3286568947,-2.0713413,43.1411946,walk
51483,3294151763,-1.8328676,43.2528558,walk
51484,3294746264,-1.7578615,43.3671178,walk
51485,3294746266,-1.7575281,43.3677312,walk
51486,3294950103,-1.8396987,43.3589767,walk
51487,3294950108,-1.8344587,43.3623554,walk
51488,3294950109,-1.8343875,43.3623935,walk
51489,3296960424,-1.8174291,43.2935445,walk
51490,3296960428,-1.8165112,43.2936566,walk
51491,3296960430,-1.8157064,43.2937272,walk
51492,3296960432,-1.8157573,43.2937665,walk
51493,3296960623,-1.8229932,43.3030305,walk
51494,3296960660,-1.8166338,43.3034795,walk
51495,3296960781,-1.8325661,43.308498,walk
51496,3297425093,-1.9024388,43.2673999,walk
51497,3297439483,-1.8828215,43.2568471,walk
51498,3306479492,-1.8321229,43.2665272,walk
51499,3306479525,-1.8306847,43.2704217,walk
51500,3306479535,-1.8313492,43.2709328,walk
51501,3306486495,-1.8320253,43.2752212,walk
51502,3306486498,-1.8296987,43.2770292,walk
51503,3306486570,-1.8331237,43.27976,walk
51504,3306486583,-1.8425246,43.2861892,walk
51505,3306486609,-1.8447429,43.2867791,walk
51506,3308254502,-1.7954957,43.3398671,walk
51507,3308254503,-1.795474,43.3399295,walk
51508,3308254505,-1.7967918,43.3400192,walk
51509,3308254507,-1.7970266,43.3400662,walk
51510,3310673580,-1.9685819,43.2655879,walk
51511,3310673582,-1.9727515,43.2669197,walk
51512,3310673595,-1.9725127,43.2670994,walk
51513,3310673615,-1.9704778,43.26605,walk
51514,3310673620,-1.9705456,43.2658904,walk
51515,3310749648,-1.9742065,43.2664562,walk
51516,3310749650,-1.976638,43.264324,walk
51517,3310749657,-1.9760077,43.2649451,walk
51518,3310754561,-1.9760131,43.2649043,walk
51519,3310754562,-1.9757941,43.265134,walk
51520,3310754570,-1.9729754,43.266511,walk
51521,3310754578,-1.9738927,43.266277,walk
51522,3310754580,-1.9729358,43.2664996,walk
51523,3310754582,-1.9729932,43.2665191,walk
51524,3310800207,-1.9495926,43.2831,walk
51525,3312781669,-1.8426901,43.2423834,walk
51526,3312781687,-1.8479519,43.2433891,walk
51527,3312781689,-1.8508698,43.2435708,walk
51528,3312781692,-1.8484594,43.243673,walk
51529,3312781998,-1.8465826,43.2696181,walk
51530,3315165476,-1.9342359,43.2700551,walk
51531,3315165479,-1.9238566,43.2721162,walk
51532,3315165482,-1.9246745,43.272168,walk
51533,3315165485,-1.9233218,43.2723129,walk
51534,3315165511,-1.919381,43.273483,walk
51535,3316909859,-2.363669,43.2858856,walk
51536,3316914599,-2.3622771,43.2892993,walk
51537,3325872443,-1.7945298,43.3401233,walk
51538,3326658722,-1.9767741,43.0080412,walk
51539,3326658773,-1.9876988,43.0186394,walk
51540,3326659804,-1.9840882,43.0263301,walk
51541,3326659809,-1.9832867,43.0274639,walk
51542,3326740995,-1.9816034,43.0045728,walk
51543,3326741024,-1.9865518,43.0135065,walk
51544,3326741029,-1.9883418,43.0152854,walk
51545,3328867002,-1.9172961,43.2886891,walk
51546,3328867011,-1.919252,43.2889479,walk
51547,3328867021,-1.9213344,43.290563,walk
51548,3328867034,-1.9137177,43.2912873,walk
51549,3328867036,-1.9134727,43.2912948,walk
51550,3328867055,-1.9172685,43.2917049,walk
51551,3328867069,-1.9159564,43.2918586,walk
51552,3328867074,-1.9181308,43.2918829,walk
51553,3328867202,-1.9173652,43.2924767,walk
51554,3328867210,-1.9181867,43.2926864,walk
51555,3329741297,-1.9944292,43.0181505,walk
51556,3329974794,-1.9831245,43.028839,walk
51557,3329974795,-1.983044,43.0287664,walk
51558,3329974802,-1.9836377,43.0276544,walk
51559,3335997594,-2.4123768,43.175392,walk
51560,3335997597,-2.4118711,43.1748572,walk
51561,3335997601,-2.4117947,43.1748279,walk
51562,3335997603,-2.4122367,43.1725273,walk
51563,3335997604,-2.4118921,43.1730418,walk
51564,3336616974,-1.7760199,43.3233186,walk
51565,3336616977,-1.7758467,43.3234446,walk
51566,3336616989,-1.7762507,43.3240138,walk
51567,3336616991,-1.7760537,43.3240979,walk
51568,3336617309,-1.7820704,43.3260136,walk
51569,3336617507,-1.777513,43.3290712,walk
51570,3336617508,-1.7768896,43.3290645,walk
51571,3336617509,-1.7776467,43.3290892,walk
51572,3336617511,-1.7836388,43.3290939,walk
51573,3336617514,-1.777128,43.3291836,walk
51574,3336617515,-1.7768292,43.3292399,walk
51575,3338441304,-1.8299107,43.2437416,walk
51576,3338441312,-1.8296353,43.2440753,walk
51577,3338441529,-1.8323175,43.2553763,walk
51578,3338441544,-1.8317164,43.2566455,walk
51579,3338441592,-1.828363,43.2621184,walk
51580,3338441594,-1.8322012,43.2656064,walk
51581,3338441597,-1.8323141,43.2662102,walk
51582,3338441617,-1.8391614,43.2704413,walk
51583,3338441630,-1.8395991,43.2712429,walk
51584,3338441634,-1.8396722,43.2712753,walk
51585,3338441655,-1.8383912,43.2719969,walk
51586,3338441689,-1.8601724,43.2735838,walk
51587,3338441814,-1.839993,43.2762297,walk
51588,3340474040,-1.9011799,43.2675587,walk
51589,3340474042,-1.9022548,43.2682717,walk
51590,3340474045,-1.9039769,43.2684516,walk
51591,3340474073,-1.903483,43.2686288,walk
51592,3340474993,-1.9040198,43.2699052,walk
51593,3340475047,-1.9038278,43.2718738,walk
51594,3340475077,-1.9060336,43.272905,walk
51595,3340475096,-1.9090707,43.2734525,walk
51596,3342762091,-1.9319797,43.2474784,walk
51597,3342762269,-1.9162242,43.2546685,walk
51598,3342762279,-1.9128096,43.2548409,walk
51599,3344257458,-1.9000154,43.3098207,walk
51600,3346547973,-1.8664715,43.2963746,walk
51601,3346547981,-1.8668999,43.2966119,walk
51602,3346547986,-1.866531,43.296635,walk
51603,3346548693,-1.8665653,43.2966532,walk
51604,3346548695,-1.8665066,43.2966605,walk
51605,3346548702,-1.8665407,43.2966775,walk
51606,3346548703,-1.8661628,43.2967029,walk
51607,3346548708,-1.8669789,43.2968922,walk
51608,3346548711,-1.8666002,43.2969383,walk
51609,3346548715,-1.8666341,43.2970796,walk
51610,3346548745,-1.8564585,43.3022953,walk
51611,3346548748,-1.8567243,43.3023431,walk
51612,3346548766,-1.857663,43.3029087,walk
51613,3346548773,-1.8576264,43.3029832,walk
51614,3346548804,-1.8607133,43.3033039,walk
51615,3346548818,-1.856063,43.3035321,walk
51616,3346548858,-1.857612,43.3040085,walk
51617,3346548872,-1.8557538,43.3041245,walk
51618,3346548875,-1.8580731,43.3041099,walk
51619,3346548891,-1.8587597,43.3043181,walk
51620,3346548892,-1.8582697,43.3042697,walk
51621,3346548894,-1.8592853,43.3043268,walk
51622,3346548898,-1.8587482,43.3043238,walk
51623,3346548914,-1.8535717,43.3044779,walk
51624,3346548922,-1.8534262,43.304527,walk
51625,3346548938,-1.8594639,43.3047481,walk
51626,3346548939,-1.861848,43.304804,walk
51627,3346548950,-1.8588538,43.3048851,walk
51628,3346548956,-1.8556424,43.304866,walk
51629,3346548969,-1.861903,43.3049657,walk
51630,3346548984,-1.8632085,43.3054035,walk
51631,3346549103,-1.8606515,43.3056673,walk
51632,3346549119,-1.8605199,43.3059956,walk
51633,3346549134,-1.8643159,43.3062601,walk
51634,3346549154,-1.8625565,43.3064418,walk
51635,3346549156,-1.8643412,43.3066084,walk
51636,3348687508,-2.039957,43.1594445,walk
51637,3348687556,-2.0432191,43.1635067,walk
51638,3348687560,-2.0436533,43.1638638,walk
51639,3348687578,-2.041607,43.1651265,walk
51640,3348687635,-2.0426038,43.1688158,walk
51641,3348687692,-2.0451777,43.1713075,walk
51642,3348687711,-2.0443561,43.1716392,walk
51643,3348687721,-2.0425021,43.171747,walk
51644,3348687723,-2.0480865,43.1717609,walk
51645,3348687732,-2.0424353,43.1718087,walk
51646,3348687769,-2.0444653,43.1723837,walk
51647,3348687782,-2.0435695,43.1725475,walk
51648,3348687790,-2.0439592,43.1727727,walk
51649,3348687869,-2.045594,43.1798108,walk
51650,3348687940,-2.0518212,43.181312,walk
51651,3348687951,-2.053993,43.1815158,walk
51652,3352699147,-1.982081,43.0060547,walk
51653,3352737827,-1.986342,43.0253783,walk
51654,3352737828,-1.9866972,43.0256748,walk
51655,3354771461,-1.9971076,43.2651525,walk
51656,3356594874,-1.911298,43.2345933,walk
51657,3358548562,-1.9777756,43.3215664,walk
51658,3358548563,-1.977429,43.3217028,walk
51659,3358548565,-1.9782904,43.3223832,walk
51660,3358548566,-1.9772922,43.3226574,walk
51661,3358548567,-1.9773304,43.3227354,walk
51662,3358548568,-1.978904,43.3230291,walk
51663,3358717287,-1.7819585,43.2925824,walk
51664,3358725499,-1.781572,43.2927993,walk
51665,3358725500,-1.7810704,43.2928416,walk
51666,3358725506,-1.7816967,43.2930263,walk
51667,3358725511,-1.7815659,43.2934122,walk
51668,3358725528,-1.7865653,43.2952241,walk
51669,3358725533,-1.8154558,43.2966046,walk
51670,3358725542,-1.8174373,43.298491,walk
51671,3358725568,-1.7704909,43.2996752,walk
51672,3358725576,-1.7719059,43.2997747,walk
51673,3358725627,-1.7616646,43.30294,walk
51674,3358952889,-1.7804601,43.2735274,walk
51675,3360056279,-1.8017191,43.277115,walk
51676,3360057932,-1.8014281,43.2806748,walk
51677,3360058037,-1.7948938,43.2857541,walk
51678,3360058054,-1.7953439,43.2871541,walk
51679,3362093298,-1.7718917,43.3362432,walk
51680,3362093299,-1.771791,43.336278,walk
51681,3362093300,-1.7716894,43.3363131,walk
51682,3362093301,-1.7715873,43.3363484,walk
51683,3362093302,-1.7714783,43.336386,walk
51684,3362093303,-1.7719904,43.3364001,walk
51685,3362093305,-1.7718893,43.336435,walk
51686,3362093306,-1.7713784,43.3364353,walk
51687,3362093309,-1.7717882,43.3364698,walk
51688,3362093310,-1.7712981,43.3364965,walk
51689,3362093311,-1.7716866,43.3365048,walk
51690,3362093312,-1.7720619,43.3365146,walk
51691,3362093313,-1.7715775,43.3365424,walk
51692,3362093314,-1.7719609,43.3365488,walk
51693,3362093315,-1.7712127,43.3365567,walk
51694,3362093316,-1.7714757,43.3365774,walk
51695,3362093317,-1.7718597,43.3365831,walk
51696,3362093318,-1.7713758,43.3366119,walk
51697,3362093319,-1.7717583,43.3366175,walk
51698,3362093321,-1.7712725,43.3366475,walk
51699,3362093322,-1.7716487,43.3366546,walk
51700,3362093324,-1.7715537,43.3366935,walk
51701,3362093327,-1.7722166,43.3367624,walk
51702,3362093328,-1.7713477,43.336764,walk
51703,3362093329,-1.7721159,43.3367956,walk
51704,3362093331,-1.7707296,43.3368192,walk
51705,3362093332,-1.7720149,43.3368289,walk
51706,3362093333,-1.771145,43.3368333,walk
51707,3362093337,-1.7710621,43.3368608,walk
51708,3362093338,-1.7719139,43.3368622,walk
51709,3362093339,-1.7702606,43.3368645,walk
51710,3362093342,-1.7709891,43.3368878,walk
51711,3362093343,-1.7718034,43.3368986,walk
51712,3362093345,-1.7704638,43.3369012,walk
51713,3362093347,-1.7717076,43.3369359,walk
51714,3362093349,-1.7704913,43.3369467,walk
51715,3362093351,-1.7707736,43.3369616,walk
51716,3362093358,-1.7705181,43.3369943,walk
51717,3362093360,-1.7723646,43.3369996,walk
51718,3362093361,-1.7715054,43.337004,walk
51719,3362093362,-1.7706416,43.3370068,walk
51720,3362093364,-1.7722644,43.3370322,walk
51721,3362093371,-1.7721638,43.3370648,walk
51722,3362093373,-1.7712954,43.3370716,walk
51723,3362093374,-1.7705831,43.337087,walk
51724,3362093375,-1.7720635,43.3370974,walk
51725,3362093376,-1.7712189,43.3370993,walk
51726,3362093379,-1.7711417,43.3371269,walk
51727,3362093380,-1.7719524,43.3371334,walk
51728,3362093382,-1.7718565,43.3371704,walk
51729,3362093384,-1.7709287,43.3372031,walk
51730,3362093385,-1.7716603,43.3372396,walk
51731,3362093386,-1.7725163,43.3372427,walk
51732,3362093387,-1.772417,43.3372752,walk
51733,3362093388,-1.7707098,43.3372815,walk
51734,3362093390,-1.7723172,43.3373078,walk
51735,3362093392,-1.7714486,43.3373143,walk
51736,3362096193,-1.7713768,43.3373396,walk
51737,3362096194,-1.7722178,43.3373403,walk
51738,3362096195,-1.7712959,43.3373681,walk
51739,3362096196,-1.7721066,43.3373766,walk
51740,3362096198,-1.7704695,43.3373925,walk
51741,3362096200,-1.7726139,43.337399,walk
51742,3362096202,-1.7704057,43.3374054,walk
51743,3362096203,-1.7720103,43.3374126,walk
51744,3362096205,-1.7710829,43.3374433,walk
51745,3362096206,-1.772523,43.337444,walk
51746,3362096207,-1.771818,43.3374794,walk
51747,3362096208,-1.7724316,43.3374891,walk
51748,3362096210,-1.7708653,43.33752,walk
51749,3362096213,-1.7723409,43.3375339,walk
51750,3362096215,-1.7707991,43.3375435,walk
51751,3362096217,-1.7722159,43.3375488,walk
51752,3362096219,-1.7705377,43.3375572,walk
51753,3362096223,-1.7724834,43.3375753,walk
51754,3362096227,-1.7722385,43.3375844,walk
51755,3362096228,-1.7722075,43.3375903,walk
51756,3362096232,-1.770575,43.3376068,walk
51757,3362096233,-1.7714503,43.3376097,walk
51758,3362096234,-1.7707439,43.3376145,walk
51759,3362096236,-1.7706308,43.3376258,walk
51760,3362096242,-1.7722038,43.337641,walk
51761,3362096243,-1.7706692,43.3376429,walk
51762,3362096244,-1.7716571,43.3376445,walk
51763,3362096245,-1.7721637,43.3376543,walk
51764,3362096247,-1.7715927,43.3376681,walk
51765,3362096249,-1.7712357,43.3376811,walk
51766,3362096251,-1.7715035,43.3376928,walk
51767,3362096254,-1.7719742,43.337717,walk
51768,3362096256,-1.7710175,43.3377536,walk
51769,3362096259,-1.7718125,43.3377706,walk
51770,3362096261,-1.7716906,43.3378128,walk
51771,3362096263,-1.7716198,43.3378379,walk
51772,3362096264,-1.7709436,43.3378737,walk
51773,3362096266,-1.7716391,43.3378775,walk
51774,3362096273,-1.7713864,43.3379158,walk
51775,3362096274,-1.7709709,43.3379481,walk
51776,3362096276,-1.7711719,43.3379906,walk
51777,3362096278,-1.7710897,43.3380183,walk
51778,3362096286,-1.7711727,43.3381005,walk
51779,3364388765,-1.8125983,43.2654969,walk
51780,3364388770,-1.8108032,43.265743,walk
51781,3364403712,-1.8151646,43.2703682,walk
51782,3364403729,-1.817732,43.2706651,walk
51783,3364403740,-1.8073914,43.2707072,walk
51784,3364403792,-1.8182253,43.2711954,walk
51785,3364404013,-1.8122111,43.2713392,walk
51786,3364404017,-1.818947,43.2713679,walk
51787,3364404022,-1.8188069,43.2714241,walk
51788,3364404024,-1.8187343,43.2714459,walk
51789,3364404200,-1.8234987,43.2720512,walk
51790,3364404211,-1.8203844,43.2720808,walk
51791,3364404219,-1.8098569,43.2722023,walk
51792,3364404240,-1.8108203,43.2722939,walk
51793,3364404253,-1.8230127,43.272364,walk
51794,3364404273,-1.8099836,43.2725133,walk
51795,3364404292,-1.8093713,43.2726969,walk
51796,3364404567,-1.8202486,43.2741657,walk
51797,3365770184,-1.9200592,43.326272,walk
51798,3365770503,-1.8915505,43.3330019,walk
51799,3365770527,-1.8954069,43.3337975,walk
51800,3365770535,-1.8951032,43.3342229,walk
51801,3365770543,-1.8851076,43.3344737,walk
51802,3365770562,-1.8809519,43.3353694,walk
51803,3366526183,-2.4667369,43.1801273,walk
51804,3366526895,-2.4654034,43.1805936,walk
51805,3366677530,-2.4106569,43.3094239,walk
51806,3366677540,-2.408675,43.3095322,walk
51807,3366677559,-2.4096833,43.3098099,walk
51808,3366677560,-2.4106986,43.3096099,walk
51809,3366677570,-2.4108244,43.3096073,walk
51810,3367433323,-1.9155662,43.2959701,walk
51811,3368500524,-1.9712049,43.3261914,walk
51812,3368500528,-1.921622,43.3263987,walk
51813,3368500530,-1.9688068,43.3310201,walk
51814,3368863466,-1.7753903,43.3213658,walk
51815,3368863489,-1.8061148,43.3265723,walk
51816,3368863491,-1.7613373,43.3316743,walk
51817,3371281192,-1.9836055,43.2427521,walk
