id,lon,lat,id
2494126441,-1.8663823,43.2906728,2494126441
2494126446,-1.8659317,43.2906691,2494126446
2494126490,-1.8658189,43.2915449,2494126490
2494126493,-1.8659009,43.2915539,2494126493
2494126497,-1.8659982,43.2915647,2494126497
2494126571,-1.8656819,43.2927383,2494126571
2494126574,-1.8656303,43.292863,2494126574
2494126576,-1.8656139,43.2928919,2494126576
2495671136,-1.9772235,43.3170552,2495671136
2495671149,-1.9771933,43.3174692,2495671149
2495671237,-1.9748323,43.3173927,2495671237
2495674069,-1.9726005,43.320402,2495674069
2495674078,-1.9727479,43.3201406,2495674078
2495674087,-1.9730099,43.3202239,2495674087
2495674088,-1.9729996,43.3197729,2495674088
2495690187,-1.9670611,43.3196477,2495690187
2495690224,-1.9669886,43.3197164,2495690224
2495989470,-1.9172644,43.2720639,2495989470
2495989472,-1.9171205,43.2720296,2495989472
2495995321,-1.9075412,43.3114058,2495995321
2495995324,-1.907464,43.311792,2495995324
2495995325,-1.9075065,43.3115795,2495995325
2496754973,-2.0820285,43.1888948,2496754973
2496755093,-2.0615109,43.1910175,2496755093
2496755097,-2.0939496,43.1921205,2496755097
2496755163,-2.0597261,43.1913918,2496755163
2496755184,-2.0938664,43.191966,2496755184
2496755211,-2.0755274,43.1896391,2496755211
2496755223,-2.0745694,43.1895823,2496755223
2496755225,-2.0936832,43.1919528,2496755225
2496854506,-2.0947477,43.109778,2496854506
2496854513,-2.0958999,43.1030588,2496854513
2496854515,-2.1437114,43.084505,2496854515
2496854523,-2.128339,43.085497,2496854523
2496854565,-2.0951608,43.108999,2496854565
2496854620,-2.094163,43.1106787,2496854620
2496854636,-2.1440775,43.084671,2496854636
2496854655,-2.1254724,43.0924578,2496854655
2496854657,-2.1247858,43.0907478,2496854657
2496854659,-2.1634936,43.0695793,2496854659
2496854726,-2.0952974,43.1088784,2496854726
2496854729,-2.1535579,43.0835061,2496854729
2496854760,-2.1442598,43.0847558,2496854760
2497005869,-1.8801244,43.3083646,2497005869
2497025551,-2.4803706,43.1844261,2497025551
2497100155,-1.9584912,43.293053,2497100155
2497942046,-2.2507864,43.0144382,2497942046
2497942048,-2.2725738,42.9942843,2497942048
2497942100,-2.2724989,42.9937442,2497942100
2497942120,-2.2617467,43.0053391,2497942120
2497942134,-2.2800493,42.986485,2497942134
2497942144,-2.2535098,43.0094632,2497942144
2497942167,-2.2295563,43.0232573,2497942167
2497942170,-2.2800697,42.9860943,2497942170
2497942184,-2.232679,43.0229629,2497942184
2497942209,-2.2505446,43.0137854,2497942209
2497942222,-2.2435296,43.0194537,2497942222
2497942301,-2.2800516,42.9866246,2497942301
2497978279,-2.2623334,43.1778767,2497978279
2497978287,-2.2634222,43.179207,2497978287
2497978330,-2.3058978,43.1721632,2497978330
2497978350,-2.3045562,43.1725155,2497978350
2497978360,-2.3053589,43.1745582,2497978360
2497978362,-2.2824669,43.1754961,2497978362
2497978380,-2.278939,43.1746826,2497978380
2497978395,-2.2603888,43.1782131,2497978395
2497978404,-2.3194295,43.1713494,2497978404
2497978407,-2.3052888,43.1744879,2497978407
2497978426,-2.2821908,43.1752291,2497978426
2497978435,-2.2624851,43.1798168,2497978435
2497978525,-2.2626387,43.17982,2497978525
2497978538,-2.2824445,43.1754353,2497978538
2497999268,-2.2596485,43.1881857,2497999268
2497999318,-2.2546865,43.2127405,2497999318
2497999352,-2.2508057,43.2048712,2497999352
2497999416,-2.2546596,43.2127492,2497999416
2497999545,-2.2506443,43.2048917,2497999545
2497999553,-2.2507892,43.2048531,2497999553
2497999604,-2.2565452,43.2137051,2497999604
2497999632,-2.2506363,43.2048707,2497999632
2498007396,-2.259717,43.1807882,2498007396
2498007416,-2.2627877,43.1856656,2498007416
2498007423,-2.2598016,43.1809362,2498007423
2498024112,-2.3200127,43.0883254,2498024112
2498024118,-2.3199096,43.0877386,2498024118
2498423928,-2.2661076,43.0027978,2498423928
2498797565,-2.0799713,43.1289816,2498797565
2498797568,-2.0829837,43.1287449,2498797568
2498797569,-2.0832154,43.1284925,2498797569
2498797579,-2.083231,43.1284513,2498797579
2498797588,-2.0831194,43.1287705,2498797588
2498813919,-2.0828334,43.1329695,2498813919
2498813924,-2.0825629,43.1331525,2498813924
2498840125,-2.0722325,43.1405959,2498840125
2498840127,-2.0715941,43.146993,2498840127
2498840128,-2.0722922,43.1405974,2498840128
2498840134,-2.0728252,43.1433902,2498840134
2498840135,-2.0721842,43.1403937,2498840135
2498934369,-2.0165437,43.2675637,2498934369
2498947489,-2.0339014,43.209416,2498947489
2498947490,-2.033921,43.2095266,2498947490
2498947494,-2.0332695,43.2089167,2498947494
2498947495,-2.0345229,43.2096866,2498947495
2498947499,-2.0337556,43.2092978,2498947499
2498964549,-1.9999656,43.2331527,2498964549
2498964553,-1.9988003,43.2354114,2498964553
2498964561,-1.9996009,43.2350082,2498964561
2498964578,-1.9958579,43.2354939,2498964578
2498964637,-1.9976522,43.23438,2498964637
2498964662,-1.9954607,43.2375942,2498964662
2498964666,-1.9986872,43.235295,2498964666
2499192242,-2.1608483,43.2823121,2499192242
2499192244,-2.160794,43.2823875,2499192244
2499192255,-2.1605671,43.2825973,2499192255
2499350189,-1.8252686,43.0852749,2499350189
2499350192,-1.8248402,43.0855788,2499350192
2499350193,-1.8245836,43.0855501,2499350193
2499350200,-1.8236684,43.0848123,2499350200
2499350202,-1.8237717,43.0845777,2499350202
2499358211,-2.4064991,43.220718,2499358211
2499777678,-2.0197182,43.2123664,2499777678
2499777786,-2.01855,43.2134461,2499777786
2500153061,-2.1731338,43.0577895,2500153061
2500153103,-2.1734073,43.0540912,2500153103
2500153184,-2.1720639,43.0594521,2500153184
2500153229,-2.1729011,43.0537593,2500153229
2500187273,-2.191649,43.0446056,2500187273
2500187282,-2.1912466,43.0440959,2500187282
2500187309,-2.1955825,43.0466248,2500187309
2500187333,-2.1916516,43.044586,2500187333
2500187336,-2.1913351,43.0446006,2500187336
2500187356,-2.1918609,43.0445938,2500187356
2500187365,-2.1895488,43.0476329,2500187365
2500187367,-2.1881443,43.0369575,2500187367
2500187371,-2.1918689,43.0446114,2500187371
2500187395,-2.1913113,43.0446698,2500187395
2500187426,-2.1911131,43.0435595,2500187426
2500187428,-2.191142,43.0437106,2500187428
2500187437,-2.1914663,43.0442646,2500187437
2500187438,-2.1912488,43.0445764,2500187438
2500187442,-2.1922256,43.0448671,2500187442
2500187478,-2.1913217,43.0442253,2500187478
2500187488,-2.1896814,43.0473319,2500187488
2500187497,-2.1913459,43.0442782,2500187497
2500187516,-2.1910959,43.043502,2500187516
2500229059,-2.2202972,43.0512952,2500229059
2500229071,-2.2156382,43.0460715,2500229071
2500229095,-2.2199673,43.0511619,2500229095
2500229148,-2.2154317,43.0460265,2500229148
2500229230,-2.2238465,43.0521458,2500229230
2500244056,-2.420246,43.1364966,2500244056
2500244060,-2.4194799,43.1369058,2500244060
2500547430,-1.8245861,43.0837447,2500547430
2500547431,-1.824612,43.083947,2500547431
2500547432,-1.8246785,43.0840259,2500547432
2500547435,-1.8248017,43.0843995,2500547435
2500547436,-1.8248664,43.0844922,2500547436
2500547438,-1.8254407,43.0845026,2500547438
2500547439,-1.824561,43.0847346,2500547439
2500547446,-1.8239831,43.085201,2500547446
2500547460,-1.8210526,43.0860085,2500547460
2500547461,-1.8208595,43.0860847,2500547461
2500547473,-1.8207692,43.0870358,2500547473
2500547474,-1.8249951,43.0846079,2500547474
2500547478,-1.8254863,43.0848663,2500547478
2500547482,-1.8257756,43.0849634,2500547482
2500547485,-1.8253264,43.0850831,2500547485
2500547491,-1.8207681,43.0865095,2500547491
2500547495,-1.8211487,43.0863061,2500547495
2501023190,-2.5240336,43.0181994,2501023190
2501023194,-2.5172476,43.0230431,2501023194
2501023229,-2.5211998,43.0211833,2501023229
2501023247,-2.5253103,43.0166443,2501023247
2501023250,-2.5238968,43.0184897,2501023250
2501023256,-2.5267936,43.0153303,2501023256
2501023257,-2.5253211,43.0166208,2501023257
2501023260,-2.5151584,43.023855,2501023260
2501023264,-2.5249751,43.0169483,2501023264
2501047650,-2.5370002,43.013737,2501047650
2501047653,-2.5415657,43.0142502,2501047653
2501047654,-2.5368331,43.0136496,2501047654
2501063873,-2.5032953,43.0331295,2501063873
2501063875,-2.5030747,43.0357462,2501063875
2501108433,-2.2166442,43.038374,2501108433
2501108443,-2.2158943,43.0377948,2501108443
2501108446,-2.2159361,43.0376879,2501108446
2501108465,-2.2155224,43.0371808,2501108465
2501119828,-2.2168749,43.0341786,2501119828
2501119850,-2.21765,43.0352941,2501119850
2501119853,-2.217736,43.0352589,2501119853
2501119863,-2.2177155,43.035318,2501119863
2501119865,-2.217972,43.0345771,2501119865
2501119867,-2.2175749,43.0345168,2501119867
2501119869,-2.217954,43.0346312,2501119869
2501119871,-2.2169847,43.0344658,2501119871
2501119873,-2.2171612,43.034496,2501119873
2501119875,-2.217094,43.0347055,2501119875
2501119877,-2.2173544,43.0345289,2501119877
2501119879,-2.2172125,43.0349464,2501119879
2501119881,-2.2175443,43.0345613,2501119881
2501119883,-2.217357,43.0351718,2501119883
2501119885,-2.217531,43.0346045,2501119885
2501119889,-2.217587,43.035045,2501119889
2501119891,-2.217568,43.0351092,2501119891
2501119893,-2.2175126,43.035296,2501119893
2501119895,-2.2175152,43.0345563,2501119895
2501119911,-2.2174889,43.0345518,2501119911
2501119940,-2.2183349,43.0321333,2501119940
2501119942,-2.2186073,43.0318662,2501119942
2501119954,-2.2188102,43.0319092,2501119954
2501119956,-2.2186513,43.0317217,2501119956
2501119970,-2.2188601,43.0317498,2501119970
2501119972,-2.2189881,43.0313403,2501119972
2501124023,-2.2171035,43.0354172,2501124023
2501124029,-2.2171652,43.035276,2501124029
2501124032,-2.2172832,43.0353799,2501124032
2501124038,-2.2174576,43.0354446,2501124038
2501124043,-2.2176333,43.0355566,2501124043
2501295448,-2.3915646,43.1016389,2501295448
2501295452,-2.3900464,43.1017969,2501295452
2501295455,-2.3910954,43.101684,2501295455
2501295458,-2.3914124,43.1016586,2501295458
2501295484,-2.3918799,43.1016076,2501295484
2501313263,-2.442803,43.0649797,2501313263
2501313281,-2.4478064,43.071106,2501313281
2501313311,-2.4452574,43.0722098,2501313311
2501313312,-2.4402039,43.0611026,2501313312
2501313329,-2.4426662,43.0644389,2501313329
2501313337,-2.447749,43.0694199,2501313337
2501313346,-2.4475437,43.0690566,2501313346
2501313349,-2.4324844,43.0538132,2501313349
2501313350,-2.4415772,43.0620763,2501313350
2501313359,-2.4403795,43.0612899,2501313359
2501355612,-1.9361994,43.2417978,2501355612
2501355649,-1.9391833,43.2426356,2501355649
2501355656,-1.9377852,43.2426596,2501355656
2501355678,-1.9383933,43.2443757,2501355678
2501355698,-1.9394456,43.2455818,2501355698
2501355703,-1.9393369,43.2457605,2501355703
2501355735,-1.939884,43.2478757,2501355735
2501355737,-1.939698,43.2480047,2501355737
2501655059,-1.9004795,43.3153398,2501655059
2501756619,-2.0094035,43.3083178,2501756619
2501819486,-2.5151552,43.067047,2501819486
2501819511,-2.5149009,43.0669127,2501819511
2501819516,-2.5151169,43.0668711,2501819516
2501819533,-2.5147271,43.066915,2501819533
2501851848,-2.4465734,43.0820789,2501851848
2501851851,-2.443639,43.0834032,2501851851
2501872358,-2.4550565,43.078026,2501872358
2501872368,-2.4485052,43.0798906,2501872368
2501872385,-2.4581434,43.0776371,2501872385
2501872398,-2.456988,43.0777909,2501872398
2501872418,-2.4501728,43.079495,2501872418
2501872423,-2.44809,43.0802357,2501872423
2501872435,-2.4574679,43.0777353,2501872435
2501887648,-1.9329856,43.2445565,2501887648
2501887652,-1.9340442,43.2446522,2501887652
2501887669,-1.9352121,43.2448941,2501887669
2501887699,-1.9288884,43.2454975,2501887699
2501887752,-1.928624,43.2459428,2501887752
2501887832,-1.9264328,43.2471584,2501887832
2501887852,-1.9260353,43.2474383,2501887852
2501887856,-1.9313086,43.2474341,2501887856
2501887876,-1.9262514,43.2476159,2501887876
2501887946,-1.9394018,43.2485889,2501887946
2501887955,-1.9372205,43.2486807,2501887955
2501888031,-1.9226713,43.2494254,2501888031
2501888068,-1.919269,43.2499337,2501888068
2501888069,-1.9324567,43.2499265,2501888069
2501888097,-1.9232384,43.2503713,2501888097
2501888130,-1.9234287,43.2507746,2501888130
2501888149,-1.9212597,43.2509574,2501888149
2501888290,-1.9460684,43.2522817,2501888290
2501888305,-1.9274884,43.2523864,2501888305
2501888322,-1.9466051,43.2524739,2501888322
2501888359,-1.9452784,43.2527951,2501888359
2501888365,-1.9383098,43.2528365,2501888365
2501888369,-1.9380174,43.2528774,2501888369
2501888402,-1.9149556,43.2530332,2501888402
2501888439,-1.9421026,43.2531387,2501888439
2501888469,-1.9153457,43.2533543,2501888469
2501888480,-1.9400349,43.2534298,2501888480
2501888481,-1.939978,43.253443,2501888481
2501888597,-1.932036,43.2552222,2501888597
2501888618,-1.9310598,43.2557446,2501888618
2502331698,-2.4217504,43.0410163,2502331698
2502331706,-2.4266669,43.0444683,2502331706
2502331711,-2.4200476,43.041203,2502331711
2502331731,-2.4214044,43.0409143,2502331731
2502331734,-2.4269539,43.0445232,2502331734
2502331735,-2.4199092,43.0412737,2502331735
2502331741,-2.4325061,43.0536885,2502331741
2502343035,-2.4912016,43.0628818,2502343035
2502343039,-2.4914698,43.0626937,2502343039
2502343044,-2.4883636,43.0639546,2502343044
2502343047,-2.471223,43.0724043,2502343047
2502343049,-2.4713961,43.0728125,2502343049
2502343067,-2.4819965,43.062137,2502343067
2502343069,-2.4710548,43.0726184,2502343069
2502348673,-2.4525021,43.0793775,2502348673
2502356038,-2.4136129,43.142928,2502356038
2502356042,-2.4154833,43.1404431,2502356042
2502965359,-2.3138602,43.1750548,2502965359
2502965363,-2.3138504,43.1749499,2502965363
2502981209,-2.2820211,43.1752259,2502981209
2502981210,-2.2807177,43.174844,2502981210
2502981212,-2.2800364,43.1748207,2502981212
2502981214,-2.2810811,43.1755454,2502981214
2502981215,-2.280488,43.1751777,2502981215
2502981217,-2.2790494,43.1747721,2502981217
2502981230,-2.2811183,43.1742877,2502981230
2502981231,-2.2814937,43.1754118,2502981231
2502981235,-2.2814787,43.1753733,2502981235
2502981237,-2.2815286,43.1753142,2502981237
2502981239,-2.2799253,43.1748743,2502981239
2502981240,-2.2808423,43.1747734,2502981240
2502981249,-2.2802003,43.175513,2502981249
2502981250,-2.2816235,43.175432,2502981250
2502981258,-2.2816641,43.1753601,2502981258
2502981259,-2.2808894,43.1748387,2502981259
2502981264,-2.2812107,43.174266,2502981264
2502981268,-2.2799768,43.1752535,2502981268
2502981270,-2.2799563,43.1752296,2502981270
2502981274,-2.2817404,43.175572,2502981274
2502981281,-2.2824245,43.1755572,2502981281
2502981286,-2.2810512,43.1753225,2502981286
2502981289,-2.2807768,43.1748909,2502981289
2503050013,-2.2027002,43.0466445,2503050013
2503474745,-2.3974821,43.3076714,2503474745
2503474826,-2.3973896,43.3081023,2503474826
2503474874,-2.3973274,43.3079881,2503474874
2503474879,-2.3973846,43.30776,2503474879
2504198779,-2.0260878,43.2119125,2504198779
2504199095,-2.0233301,43.2133952,2504199095
2505384217,-2.0668547,43.2696317,2505384217
2505400229,-2.2585889,43.2911308,2505400229
2508598289,-1.9323009,43.2434362,2508598289
2508598303,-1.933095,43.2437002,2508598303
2508649046,-1.8719909,43.228919,2508649046
2508649048,-1.8720695,43.2289608,2508649048
2508649144,-1.8693465,43.2307215,2508649144
2508649157,-1.8707177,43.2310852,2508649157
2508649218,-1.8776107,43.2334403,2508649218
2508649378,-1.8742107,43.2373191,2508649378
2508649540,-1.870986,43.2395234,2508649540
2508649546,-1.8710601,43.2395655,2508649546
2508649617,-1.8880407,43.2407666,2508649617
2508649759,-1.8666556,43.2453107,2508649759
2508649926,-1.8833106,43.2543248,2508649926
2508649961,-1.8836396,43.2552424,2508649961
2508649990,-1.8814219,43.2558466,2508649990
2508945220,-1.9325288,43.2747715,2508945220
2508945233,-1.934223,43.2743688,2508945233
2508945238,-1.9422509,43.2735856,2508945238
2508945242,-1.9422286,43.2709987,2508945242
2508945289,-1.9317017,43.2735242,2508945289
2508945306,-1.9261933,43.2729722,2508945306
2508945343,-1.9464807,43.2751896,2508945343
2508945462,-1.9391902,43.2767997,2508945462
2508945470,-1.9320114,43.2748952,2508945470
2508945471,-1.9327972,43.2699348,2508945471
2508945477,-1.9430984,43.2712823,2508945477
2508945504,-1.9322623,43.2747975,2508945504
2508945516,-1.918272,43.2739254,2508945516
2508945529,-1.9388885,43.2728076,2508945529
2508945532,-1.9289751,43.2692591,2508945532
2508945546,-1.9457726,43.2758331,2508945546
2508945547,-1.9316454,43.2688658,2508945547
2508945550,-1.9432888,43.2713975,2508945550
2508945556,-1.9332477,43.2651161,2508945556
2508945578,-1.9275255,43.2711983,2508945578
2508945592,-1.9318304,43.2736883,2508945592
2508945617,-1.9186527,43.2703175,2508945617
2508945636,-1.9298188,43.267179,2508945636
2508945638,-1.94335,43.2714549,2508945638
2508945640,-1.9325049,43.2697219,2508945640
2508945645,-1.9275077,43.2716847,2508945645
2508945670,-1.9318063,43.2736453,2508945670
2508945682,-1.946539,43.2722766,2508945682
2508945689,-1.9339692,43.2636891,2508945689
2508945699,-1.9403625,43.2716631,2508945699
2508945739,-1.941434,43.2734735,2508945739
2508945756,-1.9319082,43.2735809,2508945756
2508945758,-1.9297647,43.2657379,2508945758
2508945766,-1.941493,43.2735165,2508945766
2508945806,-1.940325,43.2733328,2508945806
2508945810,-1.9482728,43.2737488,2508945810
2508945814,-1.9336529,43.2757174,2508945814
2508945824,-1.9474696,43.2694057,2508945824
2508945836,-1.9288425,43.2689894,2508945836
2508945848,-1.9292487,43.269052,2508945848
2508945869,-1.9393794,43.2704543,2508945869
2508945889,-1.9287647,43.2674817,2508945889
2508945890,-1.9378881,43.2668666,2508945890
2508950435,-1.9195003,43.2757915,2508950435
2508950437,-1.9194039,43.2760656,2508950437
2508950447,-1.9165018,43.2745256,2508950447
2508950452,-1.9188566,43.2759633,2508950452
2508950464,-1.9134041,43.2774829,2508950464
2508950472,-1.9136141,43.2773947,2508950472
2508950486,-1.9148891,43.2765105,2508950486
2508950488,-1.920989,43.2758266,2508950488
2508950492,-1.914054,43.2773205,2508950492
2508950498,-1.9145832,43.2767745,2508950498
2508950506,-1.9145999,43.2747275,2508950506
2509630719,-1.9822223,43.3136273,2509630719
2509630738,-1.9824378,43.3139364,2509630738
2509635130,-1.9816404,43.3133717,2509635130
2509635131,-1.9822653,43.3139453,2509635131
2509635132,-1.981535,43.3134115,2509635132
2509635136,-1.9824673,43.3138728,2509635136
2509635137,-1.9817099,43.3132018,2509635137
2509635138,-1.9819856,43.3140457,2509635138
2509635139,-1.9817397,43.3132444,2509635139
2509635140,-1.9823697,43.3146056,2509635140
2509635141,-1.9823438,43.3139171,2509635141
2509635142,-1.9820846,43.3140102,2509635142
2509635143,-1.9818922,43.3140786,2509635143
2509635144,-1.981741,43.3137014,2509635144
2509635145,-1.9819131,43.313269,2509635145
2509635146,-1.9817903,43.3133166,2509635146
2509635147,-1.982391,43.3140017,2509635147
2509635148,-1.9815497,43.3133179,2509635148
2510508226,-1.9601051,43.3181205,2510508226
2510508227,-1.9602522,43.3181002,2510508227
2510508230,-1.9599921,43.3189724,2510508230
2510508237,-1.9601956,43.3185112,2510508237
2510508240,-1.9606295,43.3179252,2510508240
2510508241,-1.9602407,43.3182811,2510508241
2510508247,-1.9607026,43.3185649,2510508247
2510508249,-1.9594747,43.3182254,2510508249
2510508255,-1.9603053,43.3186595,2510508255
2510508260,-1.9601637,43.3188963,2510508260
2510508263,-1.9599253,43.3181454,2510508263
2510508264,-1.9597373,43.3182212,2510508264
2510508267,-1.9604778,43.3186196,2510508267
2511033216,-1.9525049,43.2730301,2511033216
2511033221,-1.935973,43.273329,2511033221
2511033231,-1.9377432,43.2718916,2511033231
2511033370,-1.9518288,43.2725694,2511033370
2511033382,-1.9362754,43.2732862,2511033382
2511033391,-1.9530787,43.2721797,2511033391
2511033521,-1.9460644,43.269577,2511033521
2511033715,-1.9510296,43.2728006,2511033715
2511043971,-1.94097,43.261843,2511043971
2511043977,-1.9410125,43.2631995,2511043977
2511043986,-1.9406321,43.2610969,2511043986
2511048201,-1.917714,43.2669299,2511048201
2511048261,-1.9175995,43.2676664,2511048261
2511048268,-1.9182838,43.266013,2511048268
2511048274,-1.9242666,43.2585974,2511048274
2511048276,-1.9235973,43.2584997,2511048276
2511048288,-1.9173719,43.2683477,2511048288
2511048290,-1.9207478,43.2642026,2511048290
2511048307,-1.9171909,43.2674987,2511048307
2512200827,-1.9406139,43.3165144,2512200827
2512200848,-1.9365101,43.3169749,2512200848
2512200859,-1.9383926,43.3168939,2512200859
2512200871,-1.9387256,43.3176599,2512200871
2512200897,-1.9417102,43.3158072,2512200897
2512200930,-1.9364109,43.3168598,2512200930
2512200955,-1.9401664,43.3160852,2512200955
2512200956,-1.9387149,43.3174745,2512200956
2512201012,-1.9369124,43.3168578,2512201012
2512201017,-1.9382423,43.318507,2512201017
2512201031,-1.9390737,43.3169288,2512201031
2512201038,-1.9383947,43.3166484,2512201038
2512201046,-1.9382414,43.3184472,2512201046
2512201052,-1.9385097,43.3165343,2512201052
2512213162,-1.93489,43.3173535,2512213162
2512213164,-1.9347844,43.3170961,2512213164
2512213173,-1.9350519,43.3174923,2512213173
2512213176,-1.9348746,43.3174943,2512213176
2512213178,-1.9353272,43.3173833,2512213178
2512213179,-1.9347291,43.3173184,2512213179
2512213191,-1.9346995,43.3178966,2512213191
2512213192,-1.9354077,43.3172208,2512213192
2512213197,-1.9347157,43.3178355,2512213197
2512213201,-1.936641,43.3169368,2512213201
2512213209,-1.934705,43.3174179,2512213209
2512213211,-1.9350778,43.3173672,2512213211
2512213212,-1.9347559,43.3172091,2512213212
2512213213,-1.9347149,43.3166711,2512213213
2512213221,-1.9349169,43.3177028,2512213221
2512213222,-1.9347023,43.3167856,2512213222
2512213223,-1.9350349,43.3176911,2512213223
2512216663,-1.9380153,43.3181036,2512216663
2512216664,-1.9378297,43.3177457,2512216664
2512216668,-1.937609,43.3172637,2512216668
2512332024,-1.9221509,43.3214832,2512332024
2512351993,-2.0118675,43.3053227,2512351993
2512352029,-2.0105759,43.3045099,2512352029
2512352039,-2.0121666,43.3049512,2512352039
2512352854,-2.0086231,43.3064423,2512352854
2512352864,-2.0067429,43.3041383,2512352864
2512500376,-2.0310602,43.0216655,2512500376
2513384478,-2.0482663,43.2748292,2513384478
2513384480,-2.0487867,43.2747257,2513384480
2513385383,-2.0473005,43.2750311,2513385383
2513474983,-1.9463548,43.2541756,2513474983
2513639869,-1.9147019,43.3308126,2513639869
2513639872,-1.915091,43.3305962,2513639872
2513639877,-1.9155371,43.3308934,2513639877
2513639883,-1.917437,43.3310905,2513639883
2513639890,-1.9191315,43.3310129,2513639890
2514045079,-1.9624024,43.2681244,2514045079
2514045085,-1.9641719,43.2696767,2514045085
2514056810,-1.9655006,43.2706809,2514056810
2514104887,-1.9706635,43.2557807,2514104887
2514104888,-1.9672824,43.2567217,2514104888
2514104890,-1.9680688,43.2586653,2514104890
2514104893,-1.967192,43.2568602,2514104893
2514104898,-1.9673111,43.256818,2514104898
2514104903,-1.9684213,43.2585123,2514104903
2514113914,-1.9674444,43.2610904,2514113914
2514113939,-1.9704096,43.261649,2514113939
2514138685,-1.9677943,43.254435,2514138685
2514225798,-1.9448747,43.2526124,2514225798
2514225804,-1.9444997,43.2530762,2514225804
2514227416,-1.943782,43.2528122,2514227416
2514228107,-1.9443799,43.2529552,2514228107
2514233244,-1.9481481,43.2568028,2514233244
2514233245,-1.9463373,43.2581034,2514233245
2514233248,-1.9466431,43.2581347,2514233248
2514233250,-1.9480325,43.257072,2514233250
2514234409,-1.9485068,43.2597154,2514234409
2514234416,-1.9464383,43.2582977,2514234416
2514234418,-1.9468657,43.2592832,2514234418
2514278753,-1.8974041,43.2963743,2514278753
2514278754,-1.8970404,43.2968551,2514278754
2514279483,-1.896408,43.2977481,2514279483
2514284365,-1.7419272,43.1247675,2514284365
2514284372,-1.742009,43.1249768,2514284372
2514284373,-1.7425039,43.1250838,2514284373
2514284375,-1.7425371,43.125278,2514284375
2514284386,-1.7428844,43.1260218,2514284386
2514284390,-1.7399201,43.1260448,2514284390
2514284393,-1.7428958,43.126054,2514284393
2514284415,-1.7399309,43.1261184,2514284415
2514284422,-1.739437,43.1261505,2514284422
2514284423,-1.7429254,43.1261638,2514284423
2514284437,-1.7387035,43.1264351,2514284437
2514284450,-1.7413521,43.1265862,2514284450
2514284475,-1.7432752,43.1268338,2514284475
2514284557,-1.7471509,43.1274002,2514284557
2514284583,-1.7352365,43.1281968,2514284583
2514284638,-1.7534227,43.1290661,2514284638
2514284693,-1.7356573,43.1296815,2514284693
2514284701,-1.7565072,43.1297102,2514284701
2514284708,-1.7486968,43.1298201,2514284708
2514284722,-1.7358758,43.1302903,2514284722
2514284793,-1.7640115,43.1326632,2514284793
2514284801,-1.7383287,43.132985,2514284801
2514284836,-1.7714091,43.1349012,2514284836
2514284851,-1.7405925,43.135417,2514284851
2514284882,-1.7405482,43.1360414,2514284882
2514284919,-1.7424381,43.1365577,2514284919
2514284963,-1.7682447,43.1372463,2514284963
2514285008,-1.7477562,43.1384648,2514285008
2514285060,-1.77409,43.1390422,2514285060
2514285072,-1.7739769,43.1392447,2514285072
2514285087,-1.766638,43.1393692,2514285087
2514285150,-1.770952,43.1404679,2514285150
2514285168,-1.7700239,43.1407063,2514285168
2514285170,-1.7712173,43.1407824,2514285170
2514285173,-1.7708933,43.1408276,2514285173
2514285184,-1.7712975,43.1410105,2514285184
2514285202,-1.7742843,43.1417701,2514285202
2514285220,-1.7700854,43.1420965,2514285220
2514285223,-1.7511866,43.142118,2514285223
2514285258,-1.7747807,43.1436254,2514285258
2514285463,-1.7803707,43.1567718,2514285463
2514285471,-1.784343,43.1568671,2514285471
2514285475,-1.7804057,43.156924,2514285475
2514285488,-1.7773537,43.1575108,2514285488
2514285491,-1.7765673,43.157885,2514285491
2514285587,-1.7655825,43.1621661,2514285587
2514285598,-1.7653507,43.1664771,2514285598
2515755894,-2.0136926,43.2756373,2515755894
2515755946,-2.0139582,43.2764184,2515755946
2515755964,-2.013897,43.2733077,2515755964
2515755977,-2.0148378,43.2733213,2515755977
2515755987,-2.0117727,43.2741279,2515755987
2515755990,-2.0144007,43.2725469,2515755990
2515755993,-2.0144034,43.2771058,2515755993
2515756007,-2.0144098,43.272487,2515756007
2515756021,-2.0120806,43.2738934,2515756021
2515756036,-2.0122442,43.275442,2515756036
2515771484,-2.0141733,43.2800624,2515771484
2515771485,-2.0146964,43.2800082,2515771485
2515771489,-2.0150623,43.2807916,2515771489
2515771493,-2.0136538,43.2803108,2515771493
2515771498,-2.0140412,43.2801044,2515771498
2515771499,-2.0130658,43.2807841,2515771499
2515771504,-2.0148868,43.2800077,2515771504
2515771507,-2.0144952,43.2800086,2515771507
2517872801,-2.0284928,43.0145977,2517872801
2517872805,-2.0291352,43.0146859,2517872805
2517872891,-2.0337983,43.0168138,2517872891
2517872905,-2.0393316,43.0168701,2517872905
2517872911,-2.0305508,43.0169781,2517872911
2519218892,-1.9240745,43.3009206,2519218892
2519218956,-1.9234737,43.3011197,2519218956
2520362491,-2.023922,43.288154,2520362491
2520362493,-2.0292149,43.2917388,2520362493
2520382510,-2.0166331,43.2801583,2520382510
2521228759,-1.9194861,43.3260764,2521228759
2521228770,-1.9188139,43.3253141,2521228770
2523479916,-2.0294153,43.2102991,2523479916
2523479938,-2.0289078,43.2106145,2523479938
2523479976,-2.0290043,43.2112341,2523479976
2523769671,-1.9748641,43.315373,2523769671
2523769693,-1.9737924,43.3207529,2523769693
