stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,location_type
114,,Talaia,43.30427576754903,-1.8836034308488194,1,0
115,,Mamut Merk.gunea,43.30210172997181,-1.8822746995793558,1,0
7000,,R.arrillaga 6,43.32419412034291,-1.9298221897914014,1,0
7001,,Gran Sol 3,43.32493154593781,-1.9306849300435343,1,0
7002,,Borda-enea 2,43.32581865551468,-1.932149423284359,1,0
7003,,Oiartzun 8,43.32471840050098,-1.9338953984021112,1,0
7004,,Ulia 22,43.32557243779016,-1.9376175869539038,1,0
7005,,Azkuene 35,43.3257330454525,-1.9384288172540844,1,0
7006,,Azkuene Pza.,43.32448422826438,-1.9377598881168951,1,0
630,,Kasares Pas. - Darieta,43.320196196260845,-1.9259829178257657,1,0
631,,Kasares Pas. - Oleta,43.31977022688139,-1.929529869992723,1,0
632,,Altza Pas. - Sta. Barbara,43.317535075789415,-1.9302720436972767,1,0
633,,Larratxo Pas.- Nerecan,43.316634229220924,-1.9340860853592514,1,0
7013,,Txapinene Kalea 11- San Martzial,43.31410034032296,-1.9346606299217803,1,0
7011,,Lau Haizeta Kalea - Martillun,43.312906226780726,-1.9360009278434276,1,0
827,,Leosiñeta Kalea - Bianka,43.31356136730897,-1.937703550099906,1,0
4112,,Garbera Merk.gunea,43.30822829542504,-1.9481538431703722,1,0
1702,,Donostia Ibilbidea 38 - Hezegunea,43.28312625806467,-1.9493875997883845,1,0
4479,,Donostia Ibilbidea- Industrialgunea,43.28043914627109,-1.9509374469217473,1,0
4726,,Baserritar Etorb. 64 -talaia,43.37122742592755,-1.7995793063301877,9,0
5971,,Araso Dentro Del Polígono,43.324758655669996,-1.835534469092656,9,0
4795,,Urbieta 50,43.31466837073304,-1.9811899640432251,1,0
217,,Mendeurrenaren Plaza - Centenario,43.312670450057134,-1.9802985067337924,1,0
198,,Antso Jakitunaren Hiribidea 26,43.30880351193278,-1.9798452843101344,1,0
218,,Aita Donostia Plaza - Anoeta,43.302991763403746,-1.9753806780529006,1,0
3940,,Begiristain Doktorea 218 - Onkologikoa,43.29155347991601,-1.974081187074012,1,0
5979,,Monte Aldabe 4,43.33837185407271,-1.810897765750475,9,0
5975,,Gobaragin Kalea 2,43.33378267838252,-1.8077307834843932,9,0
4070,,Letxunborro Puiana Biribilgunea,43.33982613239457,-1.8113381720623496,9,0
1701,,Donostia Ibilbidea - Lekueder,43.280462650958476,-1.9505549794357195,1,0
4478,,Donostia Ibilbidea - Pelotari Biribilgunea,43.283027224691345,-1.9493893041704367,1,0
7012,,Lau Haizeta Kalea - Martillun,43.313012885616985,-1.9358510923964767,1,0
7014,,Txapinene Kalea 17- San Martzial,43.314143287512614,-1.9344379137799692,1,0
641,,Larratxo Pas. - Nerecan,43.31652355053938,-1.9338043861015064,1,0
642,,Altza Pas. - Sta. Barbara,43.317568665248956,-1.9300124797165852,1,0
646,,Kasares Pas. - Oleta,43.31974298729385,-1.9295056831356197,1,0
647,,Kasares Pas. - Darieta,43.320365977621385,-1.9258442672305847,1,0
152,,Altamira,43.317618595246316,-1.9020299922956254,1,0
4300,,Caserio Mendin,43.30346249600064,-1.8741247835365296,1,0
7015,,Pikabene 2,43.300512148004,-1.8653272530256155,1,0
1477,,Paseo Colon,43.34015028748199,-1.7932833054912314,9,0
